Date	PMID	ORCID	ORCID Name	Author	New	Correction	Additions	issue	full text	Annotation url	PAGE Date	Notes
2019-12-01	28976975	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28976975_eld_2.txt	added-yes	first big annotation push
2019-12-02	21566185	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/21566185_eld.txt	added-yes	first big annotation push
2019-12-02	23318641	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/23318641_eld_1.txt	added-yes	first big annotation push
2019-12-02	23318641	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/23318641_eld_2.txt	added-yes	first big annotation push
2019-12-02	26556349	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/26556349_eld.txt	added-yes	first big annotation push
2019-12-03	24238224	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/24238224_stn.txt	added-yes	first big annotation push
2019-12-03	26062938	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/26062938_stn.txt	added-yes	first big annotation push
2019-12-06	16033796	0000-0002-3918-4412	Viraj Doddihal	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/16033796_VID(2).txt	added-yes	first big annotation push
2019-12-10	26884331	0000-0002-3918-4412	Viraj Doddihal	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/26884331_VID.txt	added-yes	first big annotation push
2019-12-11	20040488	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20040488_stn.txt	added-yes	first big annotation push
2019-12-11	20223763	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20223763_stn.txt	added-yes	first big annotation push
2019-12-11	20865784	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20865784_stn.txt	added-yes	first big annotation push
2019-12-11	26525673	0000-0002-3918-4412	Viraj Doddihal	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/26525673_VID.txt	added-yes	first big annotation push
2019-12-11	28807895	0000-0002-3918-4412	Viraj Doddihal	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28807895_VID.txt	added-yes	first big annotation push
2019-12-11	29184198	0000-0002-3918-4412	Viraj Doddihal	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/29184198_VID.txt	added-yes	first big annotation push
2019-12-16	18786419	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/18786419_stn.txt	added-yes	first big annotation push
2019-12-16	23144623	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/23144623_stn.txt	added-yes	first big annotation push
2019-12-16	26017970	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/26017970_stn.txt	added-yes	first big annotation push
2019-12-16	26114597	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/26114597_stn.txt	added-yes	first big annotation push
2019-12-16	26114597	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/26114597_stn_1.txt	added-yes	first big annotation push
2019-12-16	26114597	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/26114597_stn_2.txt	added-yes	first big annotation push
2019-12-17	22696458	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/22696458_eld.txt	added-yes	first big annotation push
2019-12-17	26711341	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/26711341_stn.txt	added-yes	first big annotation push
2019-12-17	27163480	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/27163480_eld.txt	added-yes	first big annotation push
2019-12-17	28072387	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28072387_eld_4.txt	added-yes	first big annotation push
2019-12-17	28072387	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28072387_eld_5.txt	added-yes	first big annotation push
2019-12-17	28072387	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28072387_eld_6.txt	added-yes	first big annotation push
2019-12-17	28807897	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28807897_stn.txt	added-yes	first big annotation push
2019-12-17	29100657	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/29100657_stn_1.txt	added-yes	first big annotation push
2019-12-17	29100657	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/29100657_stn_2.txt	added-yes	first big annotation push
2019-12-17	29158443	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/29158443_stn.txt	added-yes	first big annotation push
2019-12-18	25017721	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/25017721_stn (1).txt	added-yes	first big annotation push
2019-12-19	27551436	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/27551436_stn.txt	added-yes	first big annotation push
2019-12-19	28292427	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28292427_stn.txt	added-yes	first big annotation push
2019-12-19	28292427	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28292427_stn_1.txt	added-yes	first big annotation push
2019-12-19	28292427	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28292427_stn_2.txt	added-yes	first big annotation push
2019-12-19	28292427	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28292427_stn_3.txt	added-yes	first big annotation push
2019-12-19	28292427	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28292427_stn_4.txt	added-yes	first big annotation push
2019-12-19	28292427	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28292427_stn_5.txt	added-yes	first big annotation push
2019-12-19	28292427	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28292427_stn_6.txt	added-yes	first big annotation push
2019-12-19	28292427	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28292427_stn_7.txt	added-yes	first big annotation push
2019-12-20	19766622	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/19766622_stn.txt	added-yes	first big annotation push
2019-12-20	21356107	0000-0002-3918-4412	Viraj Doddihal	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/21356107_VID.txt	added-yes	first big annotation push
2019-12-20	24063805	0000-0002-3918-4412	Viraj Doddihal	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/24063805_VID.txt	added-yes	first big annotation push
2019-12-20	27502555	0000-0002-3918-4412	Viraj Doddihal	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/27502555_VID.txt	added-yes	first big annotation push
2019-12-20	27606067	0000-0002-3918-4412	Viraj Doddihal	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/27606067_VID.txt	added-yes	first big annotation push
2019-12-20	27612384	0000-0002-3918-4412	Viraj Doddihal	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/27612384_VID.txt	added-yes	first big annotation push
2019-12-20	27864883	0000-0002-3918-4412	Viraj Doddihal	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/27864883_VID.txt	added-yes	first big annotation push
2019-12-20	28893948	0000-0002-3918-4412	Viraj Doddihal	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28893948_VID.txt	added-yes	first big annotation push
2019-12-20	29124009	0000-0002-3918-4412	Viraj Doddihal	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/29124009_VID.txt	added-yes	first big annotation push
2019-12-20	30399335	0000-0002-3918-4412	Viraj Doddihal	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/30399335_VID.txt	added-yes	first big annotation push
2020-01-03	30962434	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/30962434_1_stn.txt	added-yes	first big annotation push
2020-01-03	30962434	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/30962434_stn.txt	added-yes	first big annotation push
2020-01-08	30471994	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/30471994_stn.txt	added-yes	first big annotation push
2020-01-08	30471994	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/30471994_stn_1.txt	added-yes	first big annotation push
2020-01-09	29674432	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/29674432_stn.txt	added-yes	first big annotation push
2020-01-09	29674432	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/29674432_stn_1.txt	added-yes	first big annotation push
2020-01-14	22439894	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/22439894_stn.txt	added-yes	first big annotation push
2020-01-14	28171748	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28171748_stn.txt	added-yes	first big annotation push
2020-01-14	28171748	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28171748_stn_1.txt	added-yes	first big annotation push
2020-01-14	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/29674431_stn_12.txt	added-yes	first big annotation push
2020-01-14	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/29674431_stn_13.txt	added-yes	first big annotation push
2020-01-14	29906446	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/29906446_stn.txt	added-yes	first big annotation push
2020-01-15	22543868	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/22543868_stn.txt	added-yes	first big annotation push
2020-01-15	30485821	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/30485821_stn.txt	added-yes	first big annotation push
2020-01-17	22385657	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/22385657_stn.txt	added-yes	first big annotation push
2020-01-17	27063937	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/27063937_stn.txt	added-yes	first big annotation push
2020-01-17	27063937	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/27063937_stn_1.txt	added-yes	first big annotation push
2020-01-17	27063937	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/27063937_stn_2.txt	added-yes	first big annotation push
2020-01-17	27063937	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/27063937_stn_3.txt	added-yes	first big annotation push
2020-01-17	27063937	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/27063937_stn_4.txt	added-yes	first big annotation push
2020-01-17	27074666	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/27074666_stn.txt	added-yes	first big annotation push
2020-01-17	27240733	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/27240733_stn.txt	added-yes	first big annotation push
2020-02-24	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/29674431_stn.txt	added-yes	first big annotation push
2020-02-24	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/29674431_stn_1.txt	added-yes	first big annotation push
2020-02-24	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/29674431_stn_2.txt	added-yes	first big annotation push
2020-02-24	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/29674431_stn_3.txt	added-yes	first big annotation push
2020-02-24	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/29674431_stn_4.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_allclusters.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_anteriormusclecell.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_cathepsin_parenchymalcell.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_cephalicganglia.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_ciliatedneuron.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_epidermis.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_gut.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_lateralmusclecell.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_musclecell.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_neoblast.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_neoblast2.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_nervoussystem.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_nervoussystem_cephalicganglia.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_neuron.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_non-ciliatedneuron.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_parenchyma.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_pharynx.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_posteriormusclecell.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_protonephridia.txt	added-yes	first big annotation push
2020-10-25	29674431	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20201015_NewExpressionFiles/29674431_smedasexualbiotype.txt	added-yes	first big annotation push
2021-02-01	22445864	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/22445864_0000-0002-7535-4407.txt	added-yes	first big annotation push
2021-02-01	26525673	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/26525673_0000-0003-2569-1939.txt	added-yes	first big annotation push
2021-02-02	28245923	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28245923_0000-0002-7535-4407.txt	added-yes	first big annotation push
2021-02-03	20707997	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/20707997_0000-0003-2569-1939.txt	added-yes	first big annotation push
2021-02-03	26711341	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/26711341_0000-0003-2569-1939.txt	added-yes	first big annotation push
2021-02-11	21937596	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/21937596_0000-0003-2569-1939.txt	added-yes	first big annotation push
2021-02-11	28434803	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/28434803_0000-0003-2569-1939.txt	added-yes	first big annotation push
2021-02-23	19766622	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/19766622_0000-0003-2569-1939.txt	added-yes	first big annotation push
2021-02-23	21282632	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/21282632_0000-0003-2569-1939.txt	added-yes	first big annotation push
2021-02-23	23629965	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/23629965_0000-0003-2569-1939.txt	added-yes	first big annotation push
2021-02-23	24903754	0000-0003-2569-1939	Stephanie Nowotarski	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/24903754_0000-0003-2569-1939.txt	added-yes	first big annotation push
2021-03-12	23235145	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/23235145_0000-0002-7535-4407.txt	added-yes	first big annotation push
2021-03-15	25956527	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/25956527_0000-0002-7535-4407-txt	added-yes	first big annotation push
2021-03-16	27034770	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/27034770_0000-0002-7535-4407.txt	added-yes	first big annotation push
2021-03-20	24131630	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/24131630_0000-0002-7535-4407.txt	added-yes	first big annotation push
2021-03-20	30194301	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/30194301_0000-0002-7535-4407.txt	added-yes	first big annotation push
2021-03-21	27074666	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/27074666_0000-0002-7535-4407.txt	added-yes	first big annotation push
2021-03-29	27034770	0000-0002-7535-4407	Erin Davies	0	1	0	0	none	toadd	https://github.com/planosphere/PAGE/blob/master/curation/ExpressionFiles/27034770_0000-0002-7535-4407.txt	added-yes	first big annotation push
2021-10-28	32078629	0000-0002-6008-7430	Nicole Lindsay-Mosher	1	1	0	0	https://github.com/planosphere/PAGE/issues/8	https://doi.org/10.1371/journal.pgen.1008613	https://github.com/planosphere/PAGE/files/7436554/32078629_0000-0002-6008-7430_2021-10-28.txt		
2021-11-01	32122990	0000-0002-9577-840X	Eudald Pascual	1	1	0	0	https://github.com/planosphere/PAGE/issues/9	https://doi.org/10.1242/dev.184044	https://github.com/planosphere/PAGE/files/7474466/32122990_0000-0002-9577-840X_2021-11-04.txt		Final corrected curations are in issue #15
2021-11-02	33467529	0000-0002-9577-840X	Eudald Pascual	1	1	0	0	https://github.com/planosphere/PAGE/issues/11	https://doi.org/10.3390/genes12010101	https://github.com/planosphere/PAGE/files/7474423/33467529_0000-0002-9577-840X_2021-11-03.txt		Final corrected curations are in issue #13
2021-11-02	33536473	0000-0002-9577-840X	Eudald Pascual	1	1	0	0	https://github.com/planosphere/PAGE/issues/12	https://doi.org/10.1038/s41598-020-80627-0	https://github.com/planosphere/PAGE/files/7477222/33536473_0000-0002-9577-840X_2021-11-03.txt		Finall corrected curations are in issue #16
